trackid,name_track,artist_c,year,month,day,spotify_CHA,stream_int,data_lancamento,name_artist_,qtd_music_solo,quartile_stream,total_playlist,categoria,track_id,bpm,key,mode,danceability__,valence__,energy__,acousticness__,instrumentalness__,liveness__,speechiness__
3461847,It Goes Like Nanana  Edit,1,2023,6,15,59,57876440,15/06/2023,Peggy Gou,1,1,2368,baixo,3461847,130,G,Minor,67,96,88,12,19,8,4
8262356,Rauw Alejandro Bzrp Music Sessions Vol 56,2,2023,6,21,32,66902503,21/06/2023,Rauw Alejandro Bizarrap,2,1,928,baixo,8262356,128,B,Major,78,59,65,10,0,26,5
1717593,LUNA,2,2023,6,22,11,55842345,22/06/2023,Junior H Peso Pluma,2,1,228,baixo,1717593,128,A,Minor,75,79,63,33,0,15,4
3225408,LAGUNAS,2,2023,6,22,18,39058561,22/06/2023,Jasiel Nuez Peso P,2,1,64,baixo,3225408,116,B,Major,77,79,62,33,1,15,3
4847849,CORAZN VA,1,2023,6,22,20,43857627,22/06/2023,Maria Becerra,1,1,400,baixo,4847849,98,C#,Major,68,40,79,33,0,30,6
7510507,SABOR FRESA,1,2023,6,22,26,78300654,22/06/2023,Fuerza Regida,2,1,276,baixo,7510507,130,G,Minor,79,96,86,9,0,9,9
6452995,LADY GAGA,3,2023,6,22,26,86444842,22/06/2023,Gabito Ballesteros Junior H Peso Pluma,1,1,353,baixo,6452995,140,F,Minor,65,87,74,22,0,42,4
5168392,Barbie World with Aqua From Barbie The Album,3,2023,6,23,80,65156199,23/06/2023,Nicki Minaj Aqua Ice Spice,1,1,1264,baixo,5168392,144,,Major,77,75,58,52,0,23,25
3670203,BABY HELLO,2,2023,6,23,35,54266102,23/06/2023,Rauw Alejandro Bizarrap,2,1,1104,baixo,3670203,130,C#,Minor,77,84,89,17,0,43,5
2162220,Novidade na ,2,2023,6,23,9,39709092,23/06/2023,Mc Livinho DJ Matt D,1,1,301,baixo,2162220,130,F,Major,63,36,34,76,0,35,9
2869874,TULUM,2,2023,6,28,34,52294266,28/06/2023,Peso Pluma Grupo Frontera,1,1,299,baixo,2869874,168,F#,Major,56,63,87,39,0,11,5
4576591,MOJABI GHOST,2,2023,6,29,40,61245289,29/06/2023,Tainy Bad Bunny,1,1,935,baixo,4576591,122,F#,Minor,81,74,71,14,0,56,4
8209238,Mi Bello Angel,1,2023,6,30,8,31873544,30/06/2023,Natanael Cano,1,1,96,baixo,8209238,128,A,Minor,81,90,77,1,0,9,5
6974739,vampire,1,2023,6,30,113,140003974,30/06/2023,Olivia Rodrigo,7,1,1582,baixo,6974739,138,F,Major,51,32,53,17,0,31,6
7366228,Columbia,1,2023,7,7,43,58149378,07/07/2023,Quevedo,4,1,769,baixo,7366228,100,F,Major,67,26,71,37,0,11,4
7529779,I Can See You Taylors Version From The,1,2023,7,7,38,52135248,07/07/2023,Taylor Swift,34,1,631,baixo,7529779,123,F#,Major,69,82,76,6,0,6,3
6801500,Enchanted Taylors Version,1,2023,7,7,24,39578178,07/07/2023,Taylor Swift,34,1,188,baixo,6801500,82,G#,Major,51,22,53,1,0,15,3
3054476,Better Than Revenge Taylors Version,1,2023,7,7,11,30343206,07/07/2023,Taylor Swift,34,1,92,baixo,3054476,146,B,Minor,50,67,89,0,0,19,8
4928987,New Jeans,1,2023,7,7,35,29562220,07/07/2023,NewJeans,6,1,89,baixo,4928987,134,E,Minor,81,53,72,51,0,12,5
7016313,Super Shy,1,2023,7,7,55,58255150,07/07/2023,NewJeans,6,1,480,baixo,7016313,150,F,Minor,78,52,82,18,0,15,7
8943060,Mine Taylors Version,1,2023,7,7,15,36912123,07/07/2023,Taylor Swift,34,1,126,baixo,8943060,121,G,Major,65,49,78,0,0,17,4
6063105,Back To December Taylors Version,1,2023,7,7,17,39228929,07/07/2023,Taylor Swift,34,1,160,baixo,6063105,142,D,Major,50,20,64,1,0,12,3
4214662,QUEMA,3,2023,7,13,31,11599388,13/07/2023,Sog Ryan Castro Peso Pluma,1,1,480,baixo,4214662,97,,Major,79,92,89,5,0,6,5
2808274,Rush,1,2023,7,13,78,22581161,13/07/2023,Troye Sivan,2,1,985,baixo,2808274,126,F,Minor,74,35,84,0,0,11,6
1404326,What Was I Made For From The Motion Picture Barbie,1,2023,7,13,104,30546883,13/07/2023,Billie Eilish,5,1,1048,baixo,1404326,78,,Major,44,14,9,96,0,10,3
4082370,Seven feat Latto Explicit Ver,2,2023,7,14,147,141381703,14/07/2023,Latto Jung Kook,1,1,641,baixo,4082370,125,B,Major,80,89,83,31,0,8,4
7624098,S91,1,2023,7,14,41,16011326,14/07/2023,Karol G,4,1,598,baixo,7624098,128,,Minor,86,42,72,59,0,9,19
4487095,Overdrive,1,2023,7,14,36,14780425,14/07/2023,Post Malone,3,1,477,baixo,4487095,140,C#,Major,56,48,73,0,0,35,4
2437608,OMG,1,2023,1,2,27,430977451,02/01/2023,NewJeans,6,3,1824,baixo,2437608,127,A,Minor,80,74,77,36,0,11,4
4669801,Shakira Bzrp Music Sessions Vol 53,2,2023,1,11,44,721975598,11/01/2023,Shakira Bizarrap,1,4,6097,alto,4669801,122,D,Minor,78,50,63,27,0,9,5
8756692,Mu,3,2023,1,12,6,120972253,12/01/2023,Steve Aoki Tini La Joaqui,1,1,744,baixo,8756692,90,A#,Minor,68,83,71,3,0,31,8
7662572,Flowers,1,2023,1,12,115,1316855716,12/01/2023,Miley Cyrus,2,4,13256,alto,7662572,118,,Major,71,65,68,6,0,3,7
5836808,Fin de Semana,2,2023,1,13,14,307370144,13/01/2023,Oscar Maydon Junior H,1,3,609,baixo,5836808,98,,Major,70,37,54,6,0,9,8
7349725,VIBE feat Jimin of BTS,2,2023,1,13,2,152850295,13/01/2023,TAEYANG Jimin,1,2,451,baixo,7349725,100,,Major,79,60,68,7,0,26,4
2395685,WANDA,1,2023,1,20,22,175399345,20/01/2023,Quevedo,4,2,906,baixo,2395685,176,E,Minor,72,96,63,25,0,21,7
7143216,PRC,2,2023,1,23,26,436027885,23/01/2023,Natanael Cano Peso Pluma,1,3,990,baixo,7143216,138,G,Minor,78,89,83,10,0,12,5
1824533,Sial,1,2023,1,23,4,166570053,23/01/2023,Mahalini,1,2,138,baixo,1824533,120,D,Major,56,20,43,89,0,12,4
8704695,LLYLM,1,2023,1,27,0,124988687,27/01/2023,ROSAL,2,1,2057,baixo,8704695,170,F#,Minor,56,56,63,13,0,19,27
1078549,El Gordo Trae El Mando,1,2023,1,27,21,255932395,27/01/2023,Chino Pacas,1,2,550,baixo,1078549,140,G,Minor,74,96,80,18,0,5,5
8537557,Sugar Rush Ride,1,2023,1,27,0,107642809,27/01/2023,TOMORROW X TOGETHER,1,1,384,baixo,8537557,125,A#,Minor,71,83,89,1,0,17,9
2023447,TRUSTFALL,1,2023,1,27,16,134255790,27/01/2023,Pnk,1,1,2287,baixo,2023447,122,G#,Major,64,25,89,0,0,15,9
2296238,Im Not Here To Make Friends,3,2023,1,27,0,103787664,27/01/2023,Sam Smith Calvin Harris Jessie Reyez,1,1,2025,baixo,2296238,115,,Major,70,84,90,17,0,41,6
6845168,Erro Gostoso  Ao Vivo,1,2023,1,27,5,153454328,27/01/2023,Simone Mendes,1,2,1068,baixo,6845168,154,F#,Major,59,63,89,18,0,80,9
5911914,Love Again,1,2023,1,27,0,147538971,27/01/2023,The Kid Laroi,2,2,1388,baixo,5911914,107,B,Minor,66,47,40,72,0,11,3
3546129,Everything I Love,1,2023,1,31,0,95623148,31/01/2023,Morgan Wallen,11,1,590,baixo,3546129,104,G#,Major,56,72,85,0,0,15,3
3252628,Last Night,1,2023,1,31,19,429829812,31/01/2023,Morgan Wallen,11,3,2487,baixo,3252628,204,F#,Major,52,52,68,46,0,15,4
2841488,I Wrote The Book,1,2023,1,31,0,83021468,31/01/2023,Morgan Wallen,11,1,445,baixo,2841488,144,D,Major,68,83,81,9,0,8,4
6778924,X SI VOLVEMOS,2,2023,2,2,33,266624541,02/02/2023,Karol G Romeo Santos,1,2,2225,baixo,6778924,178,C#,Minor,79,58,78,34,0,11,25
4335470,Nosso Quadro,2,2023,2,2,9,233801632,02/02/2023,Ana Castela AgroPlay,1,2,974,baixo,4335470,160,A,Major,69,61,71,33,0,31,20
2084763,Rosa Pastel,2,2023,2,2,4,90025258,02/02/2023,Jasiel Nuez Peso P,2,1,210,baixo,2084763,123,G,Minor,70,86,68,24,0,11,4
1726395,Boys a liar Pt 2,2,2023,2,3,41,156338624,03/02/2023,PinkPantheress Ice Spice,1,2,5440,baixo,1726395,133,F,Major,70,86,81,25,0,25,5
7230461,Di Que Si,2,2023,2,3,10,147290338,03/02/2023,Grupo Marca Registrada Grupo Frontera,1,2,364,baixo,7230461,182,A,Major,57,80,59,8,0,6,5
1726395,Boys a liar Pt 2,2,2023,2,3,41,156338624,03/02/2023,PinkPantheress Ice Spice,1,2,5440,baixo,1726395,133,F,Major,70,86,81,25,0,25,5
2313207,Watch This  ARIZONATEARS Pluggnb Remix,3,2023,2,5,10,207033255,05/02/2023,sped up nightcore ARIZONATEARS Lil Uzi Vert,1,2,1659,baixo,2313207,130,B,Minor,69,36,90,1,10,15,4
1696728,Rara Vez,2,2023,2,8,38,248088961,08/02/2023,Taiu Milo j,1,2,936,baixo,1696728,120,F,Minor,84,96,71,18,0,34,17
4832204,If We Ever Broke Up,1,2023,2,10,4,165584767,10/02/2023,Mae Stephens,1,2,2187,baixo,4832204,116,G,Major,90,96,73,62,0,9,4
3595953,El Azul,2,2023,2,10,25,354495408,10/02/2023,Junior H Peso Pluma,2,3,708,baixo,3595953,144,A,Minor,56,84,65,23,0,10,6
1488746,Oi Balde  Ao Vivo,1,2023,2,14,2,145458418,14/02/2023,Z Neto  Crist,1,2,904,baixo,1488746,108,D,Major,67,55,67,60,0,80,5
1743307,Cupido,1,2023,2,14,24,217672943,14/02/2023,Tini,1,2,1354,baixo,1743307,120,A,Major,91,63,58,52,0,31,22
4538543,Heaven,1,2023,2,17,2,144584800,17/02/2023,Niall Horan,1,2,1662,baixo,4538543,92,F,Major,57,68,76,7,0,33,3
4141537,PERO T,2,2023,2,23,11,93438910,23/02/2023,Karol G Quevedo,1,1,412,baixo,4141537,140,F#,Major,86,68,79,39,0,11,29
3895305,Private Landing feat Justin Bieber  Future,3,2023,2,23,0,105062254,23/02/2023,Don Toliver Future Justin Bieber,1,1,1237,baixo,3895305,137,C#,Minor,84,44,67,8,0,11,6
3464535,TQG,2,2023,2,23,49,618990393,23/02/2023,Karol G Shakira,1,3,4583,baixo,3464535,180,E,Minor,72,61,63,67,0,9,28
2770990,Moonlight,1,2023,2,24,42,256483385,24/02/2023,Kali Uchis,1,2,2773,baixo,2770990,137,G,Minor,64,88,72,51,0,17,5
1397395,MIENTRAS ME CURO DEL CORA,1,2023,2,24,35,206399629,24/02/2023,Karol G,4,2,1065,baixo,1397395,80,,Major,52,57,48,86,0,15,39
2013796,Cupid  Twin Ver,1,2023,2,24,77,496795686,24/02/2023,Fifty Fifty,2,3,3111,baixo,2013796,120,B,Minor,78,76,59,43,0,34,3
8571641,Cupid,1,2023,2,24,10,139681964,24/02/2023,Fifty Fifty,2,1,571,baixo,8571641,120,D,Major,77,94,66,65,0,38,3
4945945,AMARGURA,1,2023,2,24,39,153372011,24/02/2023,Karol G,4,2,1170,baixo,4945945,107,F#,Minor,92,55,70,18,0,15,7
6230777,Die For You  Remix,2,2023,2,24,47,518745108,24/02/2023,Ariana Grande The Weeknd,2,3,3569,baixo,6230777,67,C#,Minor,53,50,53,23,0,44,7
8246992,Tormenta feat Bad Bunny,2,2023,2,24,0,149778242,24/02/2023,Gorillaz Bad Bunny,1,2,1600,baixo,8246992,95,,Major,64,30,77,46,0,38,6
5667205,Tattoo,1,2023,2,25,59,201660859,25/02/2023,Loreen,1,2,3207,baixo,5667205,150,D#,Minor,55,30,78,24,0,12,8
2098417,Seu Brilho Sumiu  Ao Vivo,2,2023,3,1,5,138517666,01/03/2023,Israel  Rodolffo Mari Fernandez,1,1,1025,baixo,2098417,154,F#,Major,63,75,92,31,0,91,5
2484929,Mas Rica Que Ayer,3,2023,3,2,34,146409671,02/03/2023,Mambo Kingz DJ Luian Anuel Aa,2,2,1238,baixo,2484929,94,B,Major,82,53,67,34,0,9,8
3970396,Man Made A Bar feat Eric Church,2,2023,3,3,0,58890931,03/03/2023,Morgan Wallen Eric Church,1,1,344,baixo,3970396,148,E,Major,50,49,76,12,0,12,3
1413502,98 Braves,1,2023,3,3,0,56533272,03/03/2023,Morgan Wallen,11,1,288,baixo,1413502,142,D,Major,49,48,67,10,0,26,3
3986213,on the street with J Cole,2,2023,3,3,2,116599790,03/03/2023,jhope J Cole,1,1,645,baixo,3986213,94,B,Minor,68,81,82,53,0,9,13
5972088,Devil Don,1,2023,3,3,0,32526947,03/03/2023,Morgan Wallen,11,1,168,baixo,5972088,125,,Major,53,32,66,38,0,9,3
2853933,Red Ruby Da Sleeze,1,2023,3,3,0,81419389,03/03/2023,Nicki Minaj,2,1,1233,baixo,2853933,98,C#,Major,70,29,73,12,0,11,26
7412049,El Merengue,2,2023,3,3,44,223633238,03/03/2023,Marshmello Manuel Turizo,1,2,2304,baixo,7412049,124,G#,Minor,78,70,68,3,1,11,4
3746522,Born With A Beer In My Hand,1,2023,3,3,0,34450974,03/03/2023,Morgan Wallen,11,1,208,baixo,3746522,148,,Major,53,61,81,5,0,36,4
3853127,Aint Tha,1,2023,3,3,4,88791109,03/03/2023,Morgan Wallen,11,1,360,baixo,3853127,121,F#,Minor,64,67,80,0,0,36,3
2820265,Thinkin B,1,2023,3,3,6,125917280,03/03/2023,Morgan Wallen,11,1,626,baixo,2820265,140,D#,Minor,66,43,76,49,0,12,3
4823840,Shorty Party,2,2023,3,4,12,162887075,04/03/2023,Cartel De Santa La Kelly,1,2,452,baixo,4823840,96,D,Major,93,47,47,33,0,10,36
1549051,Miracle with Ellie Goulding,2,2023,3,10,48,211050784,10/03/2023,Calvin Harris Ellie Goulding,1,2,5527,baixo,1549051,143,A,Major,64,31,87,4,4,8,4
5402623,Dijeron Que No La Iba Lograr,2,2023,3,14,6,116334601,14/03/2023,Fuerza Regida Chino Pacas,1,1,327,baixo,5402623,142,G,Minor,70,76,79,26,0,11,7
1892693,Ella Baila Sola,2,2023,3,16,50,725980112,16/03/2023,Eslabon Armado Peso Pluma,1,4,3167,alto,1892693,148,F,Minor,67,83,76,48,0,8,3
7989475,REMIX EXCLUSIVO,1,2023,3,17,9,117206995,17/03/2023,Feid,8,1,1270,baixo,7989475,87,F,Minor,65,71,56,4,0,15,20
4148996,What It Is Solo Version,1,2023,3,17,25,95131998,17/03/2023,Doechii,1,1,857,baixo,4148996,172,C#,Minor,74,76,76,6,0,10,9
5586506,La Bebe  Remix,2,2023,3,17,44,553634067,17/03/2023,Peso Pluma Yng Lvcas,1,3,3068,baixo,5586506,170,D,Minor,81,56,48,21,0,8,33
2969049,Area Codes,2,2023,3,17,13,113509496,17/03/2023,Kaliii Kaliii,1,1,1266,baixo,2969049,155,C#,Major,82,51,39,2,0,9,49
5243367,Say Yes To Heaven,1,2023,3,17,46,127567540,17/03/2023,Lana Del Rey,3,1,2112,baixo,5243367,100,F#,Minor,49,17,35,71,9,11,3
8513259,Set Me Free Pt2,1,2023,3,17,13,168448603,17/03/2023,Jimin,3,2,360,baixo,8513259,132,,Minor,59,56,82,12,0,12,6
5560446,Coco Chanel,2,2023,3,17,38,250305248,17/03/2023,Bad Bunny Eladio Carrion,1,2,2019,baixo,5560446,150,D,Major,68,14,76,4,0,10,4
7996425,Arcngel Bzrp Music Sessions Vol,2,2023,3,22,3,100409613,22/03/2023,Arcangel Bizarrap,1,1,683,baixo,7996425,124,B,Minor,72,79,78,55,0,15,30
6247887,LALA,1,2023,3,23,48,133716286,23/03/2023,Myke Towers,1,1,1580,baixo,6247887,92,C#,Major,71,61,74,7,0,10,4
1956320,Eyes Closed,1,2023,3,23,30,195576623,23/03/2023,Ed Sheeran,9,2,3138,baixo,1956320,107,D,Major,78,39,53,30,0,11,6
8499304,Fast Car,1,2023,3,24,12,157058870,24/03/2023,Luke Combs,1,2,1538,baixo,8499304,98,G#,Major,71,67,60,19,0,12,3
7881394,Like Crazy English Version,1,2023,3,24,19,173627354,24/03/2023,Jimin,3,2,382,baixo,7881394,120,G,Major,62,32,76,0,0,39,4
8091023,Like Crazy,1,2023,3,24,68,363369738,24/03/2023,Jimin,3,3,627,baixo,8091023,120,G,Major,63,36,73,0,0,36,4
1214913,I Know  PR1SVX Edit,2,2023,3,24,0,77377503,24/03/2023,Kanii PR1ISVX,1,1,428,baixo,1214913,134,B,Minor,67,11,76,8,47,30,7
3276282,BESO,2,2023,3,24,50,357925728,24/03/2023,Rauw Alejandro ROSAL,1,3,4317,baixo,3276282,95,F,Minor,77,53,64,74,0,17,14
3143453,HAPPY,1,2023,3,25,0,52722996,25/03/2023,NF,1,1,693,baixo,3143453,106,G,Major,73,22,86,31,0,12,4
1111875,DOGTOOTH,2,2023,3,27,0,80758350,27/03/2023,Tyler The Creator,3,1,1520,baixo,1111875,78,G#,Major,71,80,65,51,0,22,32
5763974,VOID,1,2023,3,29,0,67070410,29/03/2023,Melanie Martinez,1,1,637,baixo,5763974,100,A,Major,72,42,66,18,4,19,4
1710471,Chanel,2,2023,3,30,10,161460990,30/03/2023,Becky G Peso Pluma,1,2,717,baixo,1710471,132,D,Major,85,53,68,40,0,9,4
6083108,SORRY NOT SORRY,2,2023,3,31,0,58473276,31/03/2023,Tyler The Creator,3,1,730,baixo,6083108,96,F#,Minor,48,50,80,40,0,37,20
6456333,Classy 101,2,2023,3,31,40,335222234,31/03/2023,Feid Young Miko,1,3,2707,baixo,6456333,100,B,Major,86,67,66,14,0,12,16
4837745,FLOWER,1,2023,3,31,18,232896922,31/03/2023,JISOO,1,2,879,baixo,4837745,124,A,Minor,84,64,39,3,0,11,4
8171349,Las Morras,2,2023,4,4,8,127026613,04/04/2023,BLESSD Peso Pluma,1,1,303,baixo,8171349,133,A,Minor,78,90,84,31,0,7,4
1207987,Un Finde  CROSSOVER 2,3,2023,4,4,14,142095275,04/04/2023,Big One FMK Ke personajes,1,2,577,baixo,1207987,192,B,Major,50,85,52,11,0,28,6
7107144,Baby Dont Hurt Me,3,2023,4,6,66,177740666,06/04/2023,David Guetta AnneMarie Coi Leray,1,2,4635,baixo,7107144,128,G,Major,60,23,91,0,0,12,3
6619922,People Pt2 feat IU,2,2023,4,7,4,95816024,07/04/2023,IU Agust D,1,1,224,baixo,6619922,89,G,Minor,73,44,57,39,0,32,6
2708944,Frgil feat Grupo Front,2,2023,4,7,34,188933502,07/04/2023,Yahritza Y Su Esencia Grupo Frontera,1,2,715,baixo,2708944,150,F#,Major,61,39,73,37,0,11,3
2754241,Search  Rescue,1,2023,4,7,6,175097833,07/04/2023,Drake,4,2,2167,baixo,2754241,142,A#,Minor,82,54,44,6,0,33,7
6987709,Peaches from The Super Mario Bros Movie,1,2023,4,7,0,68216992,07/04/2023,Jack Black,1,1,34,baixo,6987709,92,A#,Minor,71,41,31,79,0,10,5
3475077,Never Felt So Alone,1,2023,4,7,3,117747907,07/04/2023,Labrinth,7,1,1827,baixo,3475077,98,F,Major,44,36,41,50,0,38,5
